# index, is_user, name, tags, _pos
424,0,399651,[],"array([4.68888242, 2.8718804 ])"
425,1,48133,[],"array([4.80952578, 2.79142641])"
426,0,8433,['gluten'],"array([4.80322635, 2.72176845])"
427,1,57056,[],"array([4.80995764, 2.84292639])"
428,0,564,['24'],"array([4.81581269, 2.84718632])"
429,1,54459,[],"array([4.7653555 , 2.77903317])"
430,0,4797,['best'],"array([4.80390455, 2.81811843])"
431,1,216629,[],"array([4.70227324, 2.81707388])"
432,0,14950,"['bistro', 'brasserie', 'steak']","array([4.76929497, 2.80311374])"
433,1,17034,[],"array([4.86953066, 2.96280166])"
434,0,61132,[],"array([4.87331573, 2.97259821])"
435,1,107580,[],"array([4.79090309, 2.81283378])"
436,0,486,"['food', 'italian', 'pasta']","array([4.77494217, 2.78060421])"
437,1,58953,[],"array([4.83144197, 2.7839328 ])"
438,1,39802,[],"array([4.78441294, 2.88941609])"
439,0,549,['bastille'],"array([4.76322624, 2.82232189])"
440,1,134523,[],"array([4.81213881, 2.88850264])"
441,0,602,['asian'],"array([4.78909631, 2.83517903])"
442,1,31945,[],"array([4.67939025, 2.77408257])"
443,0,12719,"['astoria', 'coffee', 'ditmars', 'iced']","array([4.72365561, 2.7847845 ])"
444,0,34743,[],"array([4.85412478, 2.74700926])"
445,0,72017,"['crumbs', 'cupcake', 'cupcakes']","array([4.88075516, 2.78702643])"
446,0,27274,[],"array([4.83621078, 2.90852984])"
447,0,85776,[],"array([4.92600897, 2.78373822])"
448,1,91513,[],"array([4.67948358, 2.82654958])"
449,0,22268,['thai'],"array([4.71826501, 2.82469435])"
450,1,53545,[],"array([4.81874386, 2.88905538])"
451,0,64680,['hazlenut'],"array([4.84320031, 2.90716312])"
452,1,34654,[],"array([4.83647546, 2.72503578])"
453,0,15577,['bubble'],"array([4.80665566, 2.77385577])"
454,1,157966,[],"array([4.82273386, 2.84430183])"
455,0,161625,['acai'],"array([4.88188749, 2.8421163 ])"
456,0,4865,['indian'],"array([4.74608493, 2.67028953])"
457,1,143004,[],"array([4.75732307, 2.85473831])"
458,0,974,"['2chicksinc', 'aycd', 'bar', 'brunch', 'cocktails', 'martini', 'trendy']","array([4.82858671, 2.87848614])"
459,1,252332,[],"array([4.82044402, 2.81509651])"
460,0,128646,['pizza'],"array([4.77228794, 2.9191109 ])"
461,1,182169,[],"array([4.87783389, 2.82531743])"
462,0,19178,"['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'desserts', 'pudding', 'trendy']","array([4.86172242, 2.81830061])"
463,1,193339,[],"array([4.76550741, 2.82591016])"
464,0,102886,[],"array([4.8187069 , 2.83646199])"
465,1,248690,[],"array([4.89483451, 2.8078219 ])"
466,0,16055,['bar'],"array([4.86684897, 2.78395837])"
467,1,48143,[],"array([4.82025213, 2.79073419])"
468,0,355,"['bravoandy', 'margaritas', 'mexican', 'social']","array([4.79307879, 2.76920879])"
469,1,258663,[],"array([4.89790872, 2.73704726])"
470,0,1101,[],"array([4.87420157, 2.73482402])"
471,1,233025,[],"array([4.7606221, 2.8121039])"
472,0,8334,['thai'],"array([4.81688474, 2.8175283 ])"
473,1,222643,[],"array([4.798707  , 2.77627391])"
474,0,13047,"['blackbook', 'mixologists', 'russian']","array([4.83069652, 2.80250279])"
475,1,4919,[],"array([4.83558066, 2.89924832])"
476,0,13927,"['bakery', 'cafe', 'wifi']","array([4.82693797, 2.90102359])"
477,1,62083,[],"array([4.82729502, 2.83275507])"
478,0,15529,"[\"60's\", 'diner', 'milkshakes', 'photobooth', 'tator']","array([4.8058073 , 2.84921456])"
479,1,13530,[],"array([4.81558085, 2.71005216])"
480,0,449,"['brooklyn', 'burgers', 'cupcakes', 'diner', 'giant']","array([4.78407767, 2.75657582])"
481,1,47260,[],"array([4.75284042, 2.88551815])"
482,0,15930,"['bbq', 'beer', 'cnn']","array([4.74179463, 2.85509587])"
483,1,117498,[],"array([4.86299766, 2.75866426])"
484,1,40332,[],"array([4.90859458, 2.98285394])"
485,0,955,"['beer', 'burger', 'cheeseburger', 'fries', 'hooters', 'shrimp', 'surfer', 'wings']","array([4.86772314, 2.91694526])"
486,1,29921,[],"array([4.82106289, 2.82981197])"
487,0,9204,"['burger', 'french']","array([4.81877961, 2.84870385])"
488,1,8388,[],"array([4.77343451, 2.85364991])"
489,0,51660,"['atmosphere', 'br']","array([4.81407897, 2.87467565])"
490,1,23050,[],"array([4.93772176, 2.79670709])"
491,1,18179,[],"array([4.82378187, 2.78508   ])"
492,0,1002,"['douchebag', 'douchebags', 'escape']","array([4.78681924, 2.77770772])"
493,1,64175,[],"array([4.76101833, 2.8204858 ])"
494,0,6293,['april'],"array([4.78283365, 2.83576257])"
495,0,15176,['coffee'],"array([4.8430936 , 2.78728129])"
496,0,7797,['bagged'],"array([4.80781147, 2.73457238])"
497,1,6360,[],"array([4.78014747, 2.76129836])"
498,0,15944,"['byob', 'restaurant', 'spicy', 'sri']","array([4.82030455, 2.72769549])"
499,1,26958,[],"array([4.77717867, 2.79724308])"
500,0,13016,['best'],"array([4.8240045 , 2.80568656])"
501,1,2337,[],"array([4.79209796, 2.74458266])"
502,0,61274,['amazing'],"array([4.83167366, 2.74297312])"
503,1,202998,[],"array([4.85557571, 2.78884688])"
504,0,39230,['coffee'],"array([4.84020434, 2.79287907])"
505,1,45606,[],"array([4.69762866, 2.6682793 ])"
506,0,44116,[],"array([4.73508202, 2.68227014])"
507,1,65514,[],"array([4.78627878, 2.83294925])"
508,0,523,"['beer', 'british', 'chips', 'credit']","array([4.82469932, 2.81371701])"
509,1,86698,[],"array([4.75292018, 2.72544956])"
510,0,1476,['clam'],"array([4.7558847 , 2.76524735])"
511,1,18345,[],"array([4.80451032, 2.90280869])"
512,0,1157,['meat'],"array([4.80503203, 2.93381922])"
513,0,24001,['bagel'],"array([4.83464216, 2.75282943])"
514,0,18253,"['authentic', 'falafel', 'schwarma']","array([4.77733347, 2.86734158])"
515,0,8224,"['swiss', 'swiss']","array([4.8124758 , 2.79449682])"
516,1,27882,[],"array([4.73216974, 2.78097782])"
517,0,18151,['bloody'],"array([4.76651689, 2.7923259 ])"
518,1,2637,[],"array([4.84627394, 2.85866508])"
519,0,7680,['coffee'],"array([4.85861748, 2.8749105 ])"
520,1,236265,[],"array([4.80567737, 2.86042528])"
521,0,12458,"['bagels', 'brooklyn', 'douchebag']","array([4.79023186, 2.85997905])"
522,1,29949,[],"array([4.84702998, 2.74359775])"
523,0,6897,['fresh'],"array([4.86676796, 2.73658872])"
524,0,6087,"['japanese', 'sushi']","array([4.73778715, 2.79934066])"
525,1,13650,[],"array([4.77389983, 2.68419884])"
526,0,189,['cake'],"array([4.79168437, 2.73848805])"
527,1,29020,[],"array([4.80042238, 2.91348437])"
528,0,1086,['24'],"array([4.80647366, 2.80211374])"
529,1,59284,[],"array([4.84637926, 2.77671192])"
530,1,131041,[],"array([4.74831621, 2.71852489])"
531,0,26194,['coffee'],"array([4.7672375 , 2.74312009])"
532,1,234704,[],"array([4.83223664, 2.828628  ])"
533,0,8328,"['coffee', 'coffee']","array([4.87945481, 2.85784281])"
534,1,50246,[],"array([4.83233345, 2.77338271])"
535,1,1363,[],"array([4.8936301 , 2.81928035])"
536,0,845,"['cake', 'cheesecake', 'cheesecakes', 'dessert', 'italian', 'places']","array([4.84577242, 2.81944181])"
537,1,146757,[],"array([4.79961688, 2.75337347])"
538,0,4815,"['bakery', 'breakfast', 'green']","array([4.80900553, 2.76291603])"
539,0,1231,['east'],"array([4.84846409, 2.74776225])"
540,1,137169,[],"array([4.81510613, 2.88973428])"
541,0,10965,"['a-list', 'bar']","array([4.78555709, 2.8351072 ])"
542,1,34710,[],"array([4.85492361, 2.75959117])"
543,0,15193,"['delicious', 'fast']","array([4.84828815, 2.73950015])"
544,1,84147,[],"array([4.80517943, 2.98052197])"
545,1,179607,[],"array([4.85178015, 2.85804439])"
546,0,20023,"['awesome', 'drunken']","array([4.84994614, 2.78962673])"
547,0,3219,['zagat-rated'],"array([4.87946205, 2.85410305])"
548,1,8108,[],"array([4.7463473, 2.8682709])"
549,0,3310,['bar'],"array([4.76993089, 2.86973877])"
550,0,4156,['amys'],"array([4.80100363, 2.82640621])"
551,0,15936,"['giantfuckinglion', 'lunch', 'salad']","array([4.79809709, 2.83066017])"
552,0,33260,['burritos'],"array([4.84190421, 2.82826522])"
553,1,38261,[],"array([4.80195746, 2.89848746])"
554,0,51304,"['lunch', 'salad', 'sandwich', 'soup']","array([4.7922114 , 2.86973232])"
555,0,1064,[],"array([4.84885826, 2.87850247])"
556,1,59977,[],"array([4.76219944, 2.81808428])"
557,0,640,['br'],"array([4.80173246, 2.81709907])"
558,1,255138,[],"array([4.86433831, 2.84891357])"
559,0,7792,['italian'],"array([4.79142997, 2.7582092 ])"
560,0,1201,"['bar', 'bistro', 'crepes', 'fondue', 'french', 'huge']","array([4.80578096, 2.90655807])"
561,1,120838,[],"array([4.82451965, 2.75449457])"
562,0,205,"['askmen', 'beer', 'bravo', 'fl¨¹gen']","array([4.80703721, 2.77627146])"
563,1,1035,[],"array([4.78264307, 2.80134588])"
564,0,4749,"['fish', 'lobster']","array([4.76189132, 2.78911696])"
565,1,172212,[],"array([4.89315867, 2.7815822 ])"
566,0,133421,['thrillist'],"array([4.89882972, 2.814255  ])"
567,1,43127,[],"array([4.83205091, 2.7983093 ])"
568,0,12222,"['banksy', 'beer', 'burritos', 'byob', 'horchata', 'mexican', 'soho', 'tacos', 'yucca']","array([4.82562405, 2.78027949])"
569,1,242978,[],"array([4.73320052, 2.89828922])"
570,0,46763,[],"array([4.71880764, 2.93538292])"
571,0,39815,"['breakfast', 'coffee', 'lunch', 'oatmeal', 'restaurant', 'salad', 'soup']","array([4.77613481, 2.70287971])"
572,1,6886,[],"array([4.80427738, 2.87685491])"
573,0,21404,"['astoria', 'coffee']","array([4.79480483, 2.90552698])"
574,1,170,[],"array([4.8135431 , 2.77929724])"
575,0,5575,"['restaurant', 'vegan']","array([4.86121539, 2.77793648])"
576,0,26577,"['steak', 'steakhouse']","array([4.76991662, 2.8765854 ])"
577,1,24074,[],"array([4.77602839, 2.82934342])"
578,1,219833,[],"array([4.80568157, 2.89907519])"
579,0,3184,"['beer', 'bravo', 'bravoandy', 'burgers', 'check']","array([4.81110916, 2.79210368])"
580,0,10782,[],"array([4.75240139, 2.79650564])"
581,1,62603,[],"array([4.74289268, 2.7979272 ])"
582,0,35623,[],"array([4.68649107, 2.78385952])"
583,0,41141,"['barista', 'chain', 'chelsea', 'coffee', 'espresso', 'frappuccino', 'latte', 'manhattan', 'seating', 'starbucks', 'starbucks']","array([4.85169573, 2.81423469])"
584,1,63761,[],"array([4.80475005, 2.65413057])"
585,0,17675,"['cafe', 'coffee']","array([4.81226967, 2.69237556])"
586,1,71211,[],"array([4.73432205, 2.83623515])"
587,0,135754,['little'],"array([4.74248073, 2.87037267])"
588,1,12176,[],"array([4.75502351, 2.90640382])"
589,0,13341,['gluten'],"array([4.79826911, 2.86721831])"
590,1,26168,[],"array([4.950664  , 2.81917382])"
591,0,10383,"['alsatian', 'beer', 'bistro']","array([4.86993719, 2.81298223])"
592,0,186,"['bar', 'burgers', 'grilled']","array([4.85646337, 2.85670589])"
593,1,31322,[],"array([4.80140946, 2.74608624])"
594,0,4821,"['margaritas', 'mexican', 'tex-mex']","array([4.7994607 , 2.72348087])"
595,1,207123,[],"array([4.75741871, 2.87397401])"
596,0,1124,[],"array([4.76030289, 2.88624585])"
597,0,4472,"['beer', 'breakfast', 'cafe', 'coffee', 'coffee']","array([4.84934276, 2.76644339])"
598,1,94175,[],"array([4.79836118, 2.77203431])"
599,1,43905,[],"array([4.78650608, 2.76954248])"
600,0,68935,"['boutique', 'coffee', 'eco-friendly', 'great']","array([4.79469522, 2.80447087])"
601,1,69549,[],"array([5.01271415, 2.84742335])"
602,0,52,['gossip'],"array([4.96158262, 2.83952796])"
603,1,13799,[],"array([4.80797026, 2.78100234])"
604,0,35260,"['art', 'bagels', 'benches', 'black']","array([4.82152673, 2.7883613 ])"
605,1,12310,[],"array([4.77259252, 2.77976138])"
606,0,18222,"['bakery', 'cereal']","array([4.77528691, 2.8126312 ])"
607,1,57014,[],"array([4.85012092, 2.80809547])"
608,0,17983,"['beer', 'brunch', 'coffee', 'desserts', 'genesee']","array([4.88253145, 2.71201799])"
609,1,253922,[],"array([4.74210892, 2.85979823])"
610,0,12047,"['basque', 'tapas']","array([4.73598191, 2.83231129])"
611,1,12215,[],"array([4.8593225 , 2.85698626])"
612,0,122632,[],"array([4.90289399, 2.8480094 ])"
613,1,222469,[],"array([4.76099298, 2.94657818])"
614,0,1443163,[],"array([4.7914153 , 2.92608287])"
615,0,53814,['coffee'],"array([4.92398698, 3.00805098])"
616,0,123456,"['american', 'cheesecake']","array([4.8125751 , 2.95089446])"
617,1,181505,[],"array([4.81574836, 2.73180994])"
618,0,13307,"['sangria', 'tapas', 'wine']","array([4.79330062, 2.77700091])"
619,1,39371,[],"array([4.81652536, 2.86989462])"
620,0,507,['cocktail'],"array([4.81374726, 2.83112744])"
621,1,53109,[],"array([4.79892995, 2.79712265])"
622,0,17689,"['55', 'cabbage', 'chicken', 'curry', 'double', 'egg', 'go!go!curry!', 'home']","array([4.79598837, 2.83276939])"
623,0,17591,['best'],"array([4.79638599, 2.98246252])"
624,1,66858,[],"array([4.8630777, 2.8613645])"
625,0,21598,['80s'],"array([4.81808851, 2.84489635])"
626,1,43477,[],"array([5.00620972, 2.80340439])"
627,0,10160,[],"array([5.03986691, 2.80295501])"
628,1,49774,[],"array([4.87339781, 2.79052913])"
629,0,27704,['best'],"array([4.88976373, 2.82766578])"
630,1,87167,[],"array([4.78538322, 2.792333  ])"
631,0,130669,['coffee'],"array([4.82124569, 2.8031581 ])"
632,1,54393,[],"array([4.80790266, 2.94742243])"
633,0,99849,"['coffee', 'sandwiches', 'tea']","array([4.81704235, 2.97266137])"
634,1,13298,[],"array([4.95130936, 2.70920268])"
635,0,136990,"['beignets', 'belgian']","array([4.91297748, 2.73658749])"
636,1,201683,[],"array([4.85155137, 2.81719839])"
637,1,18568,[],"array([4.80553266, 2.73961403])"
638,0,6120,"['bar', 'brunch', 'cocktails', 'hipsters', 'taxidermy']","array([4.80702481, 2.75076081])"
639,1,247092,[],"array([4.82623034, 2.78869219])"
640,1,22239,[],"array([4.77260744, 2.80745814])"
641,0,31117,[],"array([4.75999351, 2.82468833])"
642,1,83311,[],"array([4.87520282, 2.83434082])"
643,0,143225,[],"array([4.9051129 , 2.86591215])"
644,1,47683,[],"array([4.82501879, 2.76277695])"
645,0,51231,"['cocktails', 'david']","array([4.80186342, 2.79909245])"
646,1,42406,[],"array([4.8522134 , 2.77633416])"
647,0,21558,"['dosas', 'idli', 'indian', 'medu']","array([4.84480352, 2.75845819])"
648,1,87557,[],"array([4.85241007, 2.82600011])"
649,0,69265,"['chinatown', 'chinese']","array([4.83423632, 2.77554628])"
650,0,23374,"['coffee', 'diner', 'greasy']","array([4.88777337, 2.83096546])"
651,1,156694,[],"array([4.76787109, 2.86066217])"
652,0,276983,[],"array([4.73717614, 2.89372557])"
653,1,29366,[],"array([4.77464638, 2.68970342])"
654,0,1066,['chinese'],"array([4.74440062, 2.71265891])"
655,1,118746,[],"array([4.75752108, 2.79209888])"
656,0,15189,"['chinese', 'dumplings']","array([4.77490248, 2.80221075])"
657,1,30935,[],"array([4.78778597, 2.90003004])"
658,0,21397,"['chopped', 'healthy', 'salad', 'takeout']","array([4.77518074, 2.95236691])"
659,0,21547,[],"array([4.88552349, 2.77063296])"
660,1,49255,[],"array([4.78966063, 2.78646574])"
661,1,231094,[],"array([4.74615475, 2.87191663])"
662,0,21677,['hot'],"array([4.77692136, 2.86992891])"
663,0,9870,['great'],"array([4.74152447, 2.84230894])"
664,1,118709,[],"array([4.7796958 , 2.86961026])"
665,0,61285,[],"array([4.76872912, 2.9220565 ])"
666,1,105313,[],"array([4.78588781, 2.84256403])"
667,0,36580,['kabab'],"array([4.73208609, 2.88313124])"
668,1,68691,[],"array([4.74508536, 2.94554469])"
669,0,151381,"['batman', 'bergen']","array([4.72879922, 2.9396238 ])"
670,1,19335,[],"array([4.81467291, 2.76069779])"
671,0,8832,"['bar', 'cocktails', 'drinks']","array([4.79656994, 2.79050551])"
672,1,229361,[],"array([4.85488328, 2.82775751])"
673,0,5622,['mad'],"array([4.82780998, 2.81025829])"
674,0,4705,['free'],"array([4.80990922, 2.84006861])"
675,1,25336,[],"array([4.81451778, 2.76356263])"
676,0,101591,"['enlightenment', 'gluten-free']","array([4.82663514, 2.69770419])"
677,1,48071,[],"array([4.79614969, 2.78467045])"
678,0,9460,['no'],"array([4.83858553, 2.77275755])"
679,1,40407,[],"array([4.87052845, 2.83945737])"
680,0,909,[],"array([4.90822955, 2.87625776])"
681,1,69614,[],"array([4.92183591, 2.8627403 ])"
682,0,29910,['late'],"array([4.91979247, 2.84771824])"
683,1,136058,[],"array([4.77229854, 2.79359389])"
684,0,10904,"['burgers', 'jukebox', 'outdoor']","array([4.75936755, 2.84657882])"
685,1,53938,[],"array([4.87678802, 2.73863268])"
686,0,29660,"['delivery', 'restaurant', 'takeout', 'takeout']","array([4.88583176, 2.72576766])"
687,1,3517,[],"array([4.73716732, 2.77734586])"
688,0,917,"['gastronomy', 'outside']","array([4.71087367, 2.75179438])"
689,0,7859,"['noodles', 'ramen']","array([4.86603453, 2.8231852 ])"
690,1,58856,[],"array([4.80594293, 2.82214187])"
691,0,71745,['douchebag'],"array([4.79042561, 2.82290579])"
692,1,66089,[],"array([4.73588579, 2.90431209])"
693,0,1036,"['bravo', 'bravozagat', 'zagat']","array([4.77435043, 2.86082068])"
694,1,9962,[],"array([4.87066574, 2.81658652])"
695,1,178067,[],"array([4.87107024, 2.83297841])"
696,0,43225,['sushi'],"array([4.91621046, 2.85081023])"
697,0,25295,"['bibimbap', 'food', 'kimchi', 'restaurant']","array([4.9107669 , 2.79731628])"
698,0,124164,['pizza'],"array([4.74403498, 2.81174277])"
699,1,45063,[],"array([4.73462146, 2.81077717])"
700,0,6375,"['brunch', 'coffee', 'croissants', 'gossip']","array([4.70557367, 2.81432338])"
701,1,205455,[],"array([4.73013031, 2.87541439])"
702,0,9464,"['ramen', 'sashimi', 'sushi', 'udon']","array([4.72041338, 2.84995633])"
703,1,200408,[],"array([4.85923449, 2.78502388])"
704,0,3421,['manhattan'],"array([4.8255785 , 2.80674124])"
705,1,14842,[],"array([4.84170749, 2.83543655])"
706,0,9892,"['gym', 'pizza']","array([4.85618823, 2.86315565])"
707,0,4556,['barbeque'],"array([4.840986  , 2.81653343])"
708,1,86038,[],"array([4.84597929, 2.77398305])"
709,0,3201,[],"array([4.86942876, 2.75282769])"
710,1,65308,[],"array([4.75668484, 2.85868129])"
711,0,116552,['choice'],"array([4.77096983, 2.86161304])"
712,1,53783,[],"array([4.83224109, 2.75573789])"
713,1,27783,[],"array([4.76752701, 2.81930169])"
714,0,15599,"['calzones', 'espresso', 'freshly']","array([4.7391078 , 2.82957453])"
715,0,6793,['24'],"array([4.83611692, 2.76835182])"
716,0,27315,"['budget', 'cheap', 'diner', 'dog']","array([4.82376729, 2.77994958])"
717,1,245,[],"array([4.88671695, 2.73013917])"
718,0,12862,"['brunch', 'chelsea']","array([4.84815622, 2.77234032])"
719,1,233597,[],"array([4.93429031, 2.81918318])"
720,1,31035,[],"array([4.78519462, 2.85411754])"
721,0,82051,"['churrasco', 'dominican', 'food', 'mofongo']","array([4.84402695, 2.85468762])"
722,1,49702,[],"array([4.80350416, 2.86368073])"
723,0,2154515,"['banquet', 'beer', 'brunch', 'dinner']","array([4.8616194 , 2.83146217])"
724,1,1771,[],"array([4.77960533, 2.75439055])"
725,0,66081,['cheese'],"array([4.75610702, 2.80139471])"
726,1,62189,[],"array([4.81556198, 2.77789488])"
727,0,1360,[],"array([4.77736083, 2.79443642])"
728,0,103535,['great'],"array([4.74938805, 2.86981696])"
729,1,29638,[],"array([4.80944348, 2.88620261])"
730,0,8510,"['diner', 'dog']","array([4.80806672, 2.85946139])"
731,1,11315,[],"array([4.81648151, 2.89734192])"
732,0,142,"['deli', 'sandwich', 'sandwiches']","array([4.81668842, 2.86108457])"
733,0,15061,"['bravo', 'brunch', 'cocktails', 'dinner', 'ethnic', 'food', 'fun']","array([4.86223397, 2.82795365])"
734,0,19666,['chilaqueras'],"array([4.82606415, 2.78467358])"
735,1,45534,[],"array([4.85920372, 2.80141697])"
736,1,47859,[],"array([4.78864643, 2.78123092])"
737,0,21166,['baked'],"array([4.78328991, 2.77341233])"
738,1,238527,[],"array([4.87566064, 2.80394158])"
739,1,13383,[],"array([4.84109266, 2.7745976 ])"
740,0,6855,['cheese'],"array([4.83912787, 2.80243353])"
741,0,26193,"['breakfast', 'brunch', 'coffee', 'tea']","array([4.93176498, 2.81542899])"
742,0,16671,"['bagels', 'best']","array([4.88239494, 2.84853239])"
743,1,61583,[],"array([4.83947134, 2.86408505])"
744,1,2443,[],"array([4.92683623, 2.77867337])"
745,0,37990,"['falafel', 'hummus', 'kosher', 'laffa', 'schnitzel', 'shwarma', 'sushi']","array([4.96126309, 2.86156678])"
746,0,82634,['great'],"array([4.82774728, 2.72589094])"
747,1,44699,[],"array([4.81346448, 2.81965852])"
748,0,7796,['bald'],"array([4.82059131, 2.81995711])"
749,1,62736,[],"array([4.84239065, 2.84541473])"
750,0,20184,"['baked', 'bread', 'brooklyn', 'cake', 'coffee', 'cupcake', 'cupcakes', 'dessert', 'fresh', 'just']","array([4.82665024, 2.84480106])"
